title,release_date,critic_score,audience_score,release_year,movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
Scars of Dracula,1970,0.5,0.44,1970,tt0067713,Scars of Dracula,1970,R,95 min,Horror,6.1,"A young man, Paul Carlson, is on a trip and spends the night at Count Dracula's castle. He is murdered. After some time has passed, the young man's brother Simon comes to the small town where all the traces end to look for him.",Roy Ward Baker,/name/nm0001928/,"Christopher Lee, 
Dennis Waterman, 
Jenny Hanley, 
Christopher Matthews","/name/nm0000489/,/name/nm0913993/,/name/nm0360081/,/name/nm0559968/",5906.0,
The Horror of Frankenstein,1970,0.55,0.4,1970,tt0065851,The Horror of Frankenstein,1970,R,95 min,"Horror, Sci-Fi",5.8,Scientist Victor Frankenstein builds a man from spare body parts; the monster comes alive and wreaks havoc.,Jimmy Sangster,/name/nm0762727/,"Ralph Bates, 
Kate O'Mara, 
Veronica Carlson, 
Dennis Price","/name/nm0061012/,/name/nm0140933/,/name/nm0138040/,/name/nm0696866/",2734.0,
Rio Lobo,"Released Dec 18, 1970",0.7,0.7,1970,tt0066301,Rio Lobo,1970,G,114 min,"War, Western",6.7,"After the Civil War, Cord McNally searches for the two traitors whose treachery caused the defeat of McNally's unit and the loss of a close friend.",Howard Hawks,/name/nm0001328/,"John Wayne, 
Jorge Rivero, 
Jennifer O'Neill, 
Jack Elam","/name/nm0000078/,/name/nm0729473/,/name/nm0642198/,/name/nm0001181/",12795.0,9265000.0
Billy Jack,"Released May 1, 1971",0.63,0.63,1971,tt0066832,Billy Jack,1971,GP,114 min,"Action, Drama",6.2,"Ex-Green Beret hapkido expert saves wild horses from being slaughtered for dog food and helps protect a desert ""freedom school"" for runaway.",Tom Laughlin,/name/nm0490871/,"Tom Laughlin, 
Delores Taylor, 
Clark Howat, 
Victor Izay","/name/nm0490871/,/name/nm0852255/,/name/nm0397739/,/name/nm0412731/",6235.0,98000000.0
Fiddler on the Roof,"Released Jan 1, 1971",0.81,0.92,1971,tt0067093,Fiddler on the Roof,1971,G,181 min,"Drama, Family, Musical",8.0,"In pre-revolutionary Russia, a Jewish peasant with traditional values contends with marrying off three of his daughters with modern romantic ideals while growing anti-Semitic sentiment threatens his village.",Norman Jewison,/name/nm0422484/,"Topol, 
Norma Crane, 
Leonard Frey, 
Molly Picon","/name/nm0867694/,/name/nm0186408/,/name/nm0294600/,/name/nm0682000/",44720.0,80500000.0
Diamonds Are Forever,"Released Dec 17, 1971",0.64,0.57,1971,tt0066995,Diamonds Are Forever,1971,PG,120 min,"Action, Adventure, Thriller",6.5,"A diamond smuggling investigation leads James Bond to Las Vegas, where he uncovers an evil plot involving a rich business tycoon.",Guy Hamilton,/name/nm0357891/,"Sean Connery, 
Jill St. John, 
Charles Gray, 
Lana Wood","/name/nm0000125/,/name/nm0001762/,/name/nm0336509/,/name/nm0939836/",108627.0,43819547.0
The French Connection,"Released Oct 7, 1971",0.96,0.87,1971,tt0067116,The French Connection,1971,18+,104 min,"Action, Crime, Drama",7.7,"A pair of NYPD detectives in the Narcotics Bureau stumble onto a heroin smuggling ring based in Marseilles, but stopping them and capturing their leaders proves an elusive goal.",William Friedkin,/name/nm0001243/,"Gene Hackman, 
Roy Scheider, 
Fernando Rey, 
Tony Lo Bianco","/name/nm0000432/,/name/nm0001702/,/name/nm0721073/,/name/nm0516215/",125403.0,15630710.0
Summer of '42,"Released Apr 9, 1971",0.79,0.73,1971,tt0067803,Summer of '42,1971,PG,104 min,"Drama, Romance",7.2,"During his summer vacation on Nantucket Island in 1942, a youth eagerly awaiting his first sexual encounter finds himself developing an innocent love for a young woman awaiting news on her soldier husband's fate in WWII.",Robert Mulligan,/name/nm0612322/,"Jennifer O'Neill, 
Gary Grimes, 
Jerry Houser, 
Oliver Conant","/name/nm0642198/,/name/nm0342201/,/name/nm0396749/,/name/nm0174179/",8451.0,7381960.0
Dirty Harry,"Released Jan 1, 1971",0.89,0.9,1971,tt0066999,Dirty Harry,1971,R,102 min,"Action, Crime, Thriller",7.7,"When a madman calling himself ""the Scorpio Killer"" menaces the city, tough-as-nails San Francisco Police Inspector ""Dirty"" Harry Callahan is assigned to track down and ferret out the crazed psychopath.","Don Siegel, 
Clint Eastwood",/name/nm0796923/,"Clint Eastwood, 
Andrew Robinson, 
Harry Guardino, 
Reni Santoni","/name/nm0000142/,/name/nm0000142/,/name/nm0732367/,/name/nm0345340/,/name/nm0763858/",159569.0,35900000.0
The Last Picture Show,"Released Jan 1, 1971",0.98,0.89,1971,tt0067328,The Last Picture Show,1971,R,118 min,"Drama, Romance",8.0,"In 1951, a group of high schoolers come of age in a bleak, isolated, atrophied North Texas town that is slowly dying, both culturally and economically.",Peter Bogdanovich,/name/nm0000953/,"Timothy Bottoms, 
Jeff Bridges, 
Cybill Shepherd, 
Ben Johnson","/name/nm0000961/,/name/nm0000313/,/name/nm0001732/,/name/nm0424565/",49494.0,29133000.0
Bedknobs and Broomsticks,"Released Oct 7, 1971",0.67,0.74,1971,tt0066817,Bedknobs and Broomsticks,1971,G,117 min,"Animation, Adventure, Comedy",7.0,"An apprentice witch, three kids and a cynical magician conman search for the missing component to a magic spell to be used in the defense of Britain in World War II.","Robert Stevenson, 
Ward Kimball",/name/nm0829038/,"Angela Lansbury, 
David Tomlinson, 
Roddy McDowall, 
Sam Jaffe","/name/nm0453832/,/name/nm0001450/,/name/nm0866835/,/name/nm0001522/,/name/nm0415488/",38892.5,18530000.0
Sweet Sweetback's Baadasssss Song,"Released Apr 23, 1971",0.73,0.48,1971,tt0067810,Sweet Sweetback's Baadasssss Song,1971,R,97 min,"Action, Crime, Drama",5.5,"After saving a Black Panther from some racist cops, a black male prostitute goes on the run from ""the man"" with the help of the ghetto community and some disillusioned Hells Angels.",Melvin Van Peebles,/name/nm0887708/,"Melvin Van Peebles, 
Hubert Scales, 
John Dullaghan, 
Simon Chuckster","/name/nm0887708/,/name/nm0768788/,/name/nm0227647/,/name/nm0160985/",5501.0,15180000.0
The Music Lovers,"Released Jan 24, 1971",0.61,0.74,1971,tt0066109,The Music Lovers,1971,R,123 min,"Biography, Comedy, Drama",7.1,"Piano teacher Peter Ilych Tchaikovsky struggles against his homosexuality by marrying, but unfortunately he chooses a nymphomaniac whom he cannot satisfy.",Ken Russell,/name/nm0001692/,"Richard Chamberlain, 
Glenda Jackson, 
Max Adrian, 
Christopher Gable","/name/nm0000328/,/name/nm0413559/,/name/nm0012451/,/name/nm0300083/",2771.0,200408.0
10 Rillington Place,1971,0.64,0.84,1971,tt0066730,10 Rillington Place,1971,GP,111 min,"Biography, Crime, Drama",7.5,"What happened to the women at 10 Rillington Place? The story of British serial killer John Christie, who committed most or all of his crimes in the titular terraced house, and the miscarriage of justice involving Timothy Evans.",Richard Fleischer,/name/nm0281507/,"Richard Attenborough, 
Judy Geeson, 
John Hurt, 
Pat Heywood","/name/nm0000277/,/name/nm0002096/,/name/nm0000457/,/name/nm0382411/",9130.5,
Little Murders,"Released Feb 9, 1971",0.71,0.8,1971,tt0067350,Little Murders,1971,PG,108 min,"Comedy, Crime",6.9,"Pitch black comedy about a young nihilistic New Yorker coping with pervasive urban violence, obscene phone calls, rusty water pipes, electrical blackouts, paranoia and ethnic-racial conflict during a typical summer of the 1970s.",Alan Arkin,/name/nm0000273/,"Elliott Gould, 
Marcia Rodd, 
Vincent Gardenia, 
Elizabeth Wilson","/name/nm0001285/,/name/nm0734454/,/name/nm0306696/,/name/nm0933361/",3197.0,255993.0
Get Carter,"Released Mar 18, 1971",0.87,0.84,1971,tt0067128,Get Carter,1971,R,112 min,"Action, Crime, Thriller",7.3,"When his brother dies under mysterious circumstances in a car accident, London gangster Jack Carter travels to Newcastle to investigate.",Mike Hodges,/name/nm0388198/,"Michael Caine, 
Ian Hendry, 
Britt Ekland, 
John Osborne","/name/nm0000323/,/name/nm0376915/,/name/nm0001180/,/name/nm0651570/",34684.0,389650.0
Lawman,1971,0.73,0.63,1971,tt0067333,Lawman,1971,R,99 min,"Adventure, Drama, Western",7.0,A lawman from Bannock arrives in Sabbath to arrest all the cattlemen whose wild celebration the year before resulted in the accidental death of an old man.,Michael Winner,/name/nm0935382/,"Burt Lancaster, 
Robert Ryan, 
Lee J. Cobb, 
Robert Duvall","/name/nm0000044/,/name/nm0752813/,/name/nm0002011/,/name/nm0000380/",5182.0,5940000.0
The Andromeda Strain,"Released Mar 12, 1971",0.68,0.72,1971,tt0066769,The Andromeda Strain,1971,G,131 min,"Mystery, Sci-Fi, Thriller",7.2,"A team of top scientists work feverishly in a secret, state-of-the-art laboratory to discover what has killed the citizens of a small town and learn how this deadly contagion can be stopped.",Robert Wise,/name/nm0936404/,"James Olson, 
Arthur Hill, 
David Wayne, 
Kate Reid","/name/nm0647921/,/name/nm0384050/,/name/nm0915536/,/name/nm0003679/",38251.5,3421790.0
Vanishing Point,"Released Jan 15, 1971",0.79,0.81,1971,tt0067927,Vanishing Point,1971,R,99 min,"Action, Crime, Thriller",7.2,"During the 1970s, car delivery driver Kowalski delivers hot rods in record time but always runs into trouble with the highway cops.",Richard C. Sarafian,/name/nm0764781/,"Barry Newman, 
Cleavon Little, 
Charlotte Rampling, 
Dean Jagger","/name/nm0628017/,/name/nm0001476/,/name/nm0001648/,/name/nm0415591/",29197.0,
The Barefoot Executive,1971,0.83,0.48,1971,tt0066811,The Barefoot Executive,1971,G,96 min,"Comedy, Family",5.9,A mailroom clerk and a chimp team up to pick hit TV shows.,Robert Butler,/name/nm0125111/,"Kurt Russell, 
Joe Flynn, 
Harry Morgan, 
Wally Cox","/name/nm0000621/,/name/nm0283499/,/name/nm0604702/,/name/nm0185281/",1964.0,
The Mephisto Waltz,1971,0.63,0.43,1971,tt0067419,The Mephisto Waltz,1971,R,115 min,"Horror, Mystery, Thriller",6.0,"An old, dying satanist arranges to transfer his soul into the body of a young concert pianist.",Paul Wendkos,/name/nm0920862/,"Alan Alda, 
Jacqueline Bisset, 
Barbara Parkins, 
Bradford Dillman","/name/nm0000257/,/name/nm0000302/,/name/nm0662808/,/name/nm0226947/",2955.0,
The Blood on Satan's Claw,"Released Apr 14, 1971",0.73,0.58,1971,tt0066849,The Blood on Satan's Claw,1971,R,97 min,Horror,6.4,"In 17th-century England, the children of a village slowly convert into a coven of devil worshipers.",Piers Haggard,/name/nm0353592/,"Patrick Wymark, 
Linda Hayden, 
Barry Andrews, 
Michele Dotrice","/name/nm0943859/,/name/nm0370769/,/name/nm0028568/,/name/nm0234540/",6652.0,
Pretty Maids All in a Row,"Released Feb 26, 1971",0.08,0.48,1971,tt0067610,Pretty Maids All in a Row,1971,R,91 min,"Comedy, Crime, Mystery",6.1,California State Police Captain Sam Surcher investigates a string of teenage girl murders at Oceanfront High School.,Roger Vadim,/name/nm0671862/,"Rock Hudson, 
Angie Dickinson, 
Telly Savalas, 
John David Carson","/name/nm0001369/,/name/nm0001141/,/name/nm0001699/,/name/nm0141268/",2489.0,
The Big Doll House,1971,1.0,0.5,1971,tt0066830,The Big Doll House,1971,R,95 min,"Action, Drama, Thriller",5.8,"Beautiful women prisoners are abused in a Philippine prison, until five of them plot an escape by taking the evil female warden hostage with the reluctant help of two male fruit vendors.",Jack Hill,/name/nm0384335/,"Roberta Collins, 
Pam Grier, 
Judith Brown, 
Brooke Mills","/name/nm0172646/,/name/nm0000427/,/name/nm1726542/,/name/nm0589932/",2859.0,10000000.0
Plaza Suite,1971,0.67,0.56,1971,tt0067589,Plaza Suite,1971,PG-13,114 min,"Comedy, Drama, Romance",6.5,"Three vignettes, each set in room 719 of New York's Plaza Hotel, make up this comedy.",Arthur Hiller,/name/nm0002137/,"Walter Matthau, 
Maureen Stapleton, 
Barbara Harris, 
Lee Grant","/name/nm0000527/,/name/nm0822972/,/name/nm0364455/,/name/nm0335519/",2741.0,1669403.0
Johnny Got His Gun,1971,0.67,0.86,1971,tt0067277,Johnny Got His Gun,1971,R,111 min,"Drama, War",7.8,"During World War I, a patriotic young American is rendered blind, deaf, limbless, and mute by a horrific artillery shell attack. Trapped in what's left of his body, he desperately looks for a way to end his life.",Dalton Trumbo,/name/nm0874308/,"Timothy Bottoms, 
Kathy Fields, 
Marsha Hunt, 
Jason Robards","/name/nm0000961/,/name/nm0276293/,/name/nm0402554/,/name/nm0001673/",17332.0,545402.0
The Abominable Dr. Phibes,"Released May 18, 1971",0.88,0.75,1971,tt0066740,The Abominable Dr. Phibes,1971,PG-13,94 min,"Comedy, Horror",7.1,"Doctor, scientist, organist, and biblical scholar Anton Phibes seeks revenge on the nine doctors he considers responsible for the death of his wife.",Robert Fuest,/name/nm0297523/,"Vincent Price, 
Joseph Cotten, 
Hugh Griffith, 
Terry-Thomas","/name/nm0001637/,/name/nm0001072/,/name/nm0341518/,/name/nm0856103/",15656.0,554365.0
Support Your Local Gunfighter,"Released May 26, 1971",0.62,0.61,1971,tt0067809,Support Your Local Gunfighter,1971,G,91 min,"Comedy, Romance, Western",6.8,A con artist arrives in a mining town controlled by two competing companies. Both companies think he's a famous gunfighter and try to hire him to drive the other out of town.,Burt Kennedy,/name/nm0447944/,"James Garner, 
Suzanne Pleshette, 
Jack Elam, 
Harry Morgan","/name/nm0001258/,/name/nm0687189/,/name/nm0001181/,/name/nm0604702/",5866.0,551500.0
The Beguiled,"Released Jun 30, 2017",0.78,0.48,2017,tt5592248,The Beguiled,2017,R,93 min,"Drama, Thriller, War",6.3,The unexpected arrival of a wounded Union soldier at a girls school in Virginia during the American Civil War leads to jealousy and betrayal.,Sofia Coppola,/name/nm0001068/,"Nicole Kidman, 
Kirsten Dunst, 
Elle Fanning, 
Colin Farrell","/name/nm0000173/,/name/nm0000379/,/name/nm1102577/,/name/nm0268199/",58725.0,10576669.0
The Beguiled,"Released Mar 31, 1971",0.9,0.72,1971,tt0066819,The Beguiled,1971,R,105 min,"Drama, Thriller, War",7.2,"While recuperating in a Confederate girls' boarding school, a Union soldier cons his way into each of the lonely women's hearts, causing them to turn on each other, and eventually, on him.",Don Siegel,/name/nm0796923/,"Clint Eastwood, 
Geraldine Page, 
Elizabeth Hartman, 
Jo Ann Harris","/name/nm0000142/,/name/nm0656183/,/name/nm0366946/,/name/nm0364860/",18040.0,
The Grissom Gang,1971,0.46,0.7,1971,tt0067162,The Grissom Gang,1971,R,128 min,"Crime, Drama",6.7,"Set in the Depression, a gang of half-witted small-time hoods led by Slim Grissom kidnap heiress Barbara Blandish and Slim proceeds to fall in love with her. Remake of the British film No ...                See full summary »",Robert Aldrich,/name/nm0000736/,"Kim Darby, 
Scott Wilson, 
Tony Musante, 
Robert Lansing","/name/nm0200981/,/name/nm0934113/,/name/nm0615540/,/name/nm0487108/",1377.0,
They Might Be Giants,"Released Jun 9, 1971",0.61,0.74,1971,tt0067848,They Might Be Giants,1971,G,91 min,"Comedy, Mystery, Romance",6.8,"In a Manhattan psychiatric hospital a man, convinced he is Sherlock Holmes, is treated by a female doctor who happens to be named Watson.",Anthony Harvey,/name/nm0367431/,"George C. Scott, 
Joanne Woodward, 
Jack Gilford, 
Lester Rawlins","/name/nm0001715/,/name/nm0940946/,/name/nm0318527/,/name/nm0712644/",3005.5,
"Drive, He Said",1971,0.57,0.21,1971,tt0068509,"Drive, He Said",1971,,95 min,"Comedy, Drama, Sport",5.7,The star player of a college basketball team starts to go off the rails with an illicit love affair and his roommate going crazy to avoid the war draft.,Jack Nicholson,/name/nm0000197/,"William Tepper, 
Karen Black, 
Michael Margotta, 
Bruce Dern","/name/nm0855335/,/name/nm0000947/,/name/nm0546834/,/name/nm0001136/",1587.0,61462.0
Wuthering Heights,1992,0.31,0.66,1992,tt0104181,Wuthering Heights,1992,PG,105 min,"Drama, History, Romance",6.7,A man becomes obsessed with vengeance when his soul mate marries another man.,Peter Kosminsky,/name/nm0467225/,"Juliette Binoche, 
Ralph Fiennes, 
Janet McTeer, 
Sophie Ward","/name/nm0000300/,/name/nm0000146/,/name/nm0005216/,/name/nm0001830/",13795.5,
Wuthering Heights,1992,0.31,0.66,1992,tt0104181,Wuthering Heights,1992,PG,105 min,"Drama, History, Romance",6.6,A man becomes obsessed with vengeance when his soul mate marries another man.,Peter Kosminsky,/name/nm0467225/,"Juliette Binoche, 
Ralph Fiennes, 
Janet McTeer, 
Sophie Ward","/name/nm0000300/,/name/nm0000146/,/name/nm0005216/,/name/nm0001830/",13795.5,
The Anderson Tapes,1971,0.76,0.53,1971,tt0066767,The Anderson Tapes,1971,GP,99 min,"Action, Crime, Thriller",6.4,"After Duke Anderson is released from prison after ten years for taking the rap for a scion of a Mafia family, he cashes in a debt of honor with the mob to bankroll a caper.",Sidney Lumet,/name/nm0001486/,"Sean Connery, 
Dyan Cannon, 
Martin Balsam, 
Ralph Meeker","/name/nm0000125/,/name/nm0001007/,/name/nm0000842/,/name/nm0576127/",8203.0,10900000.0
Willard,"Released Mar 14, 2003",0.64,0.51,2003,tt0310357,Willard,2003,PG-13,100 min,"Drama, Horror, Thriller",6.1,A young man with an unusual connection to rats uses them at his own sociopathic will.,Glen Morgan,/name/nm0604688/,"Crispin Glover, 
R. Lee Ermey, 
Laura Harring, 
Jackie Burroughs","/name/nm0000417/,/name/nm0000388/,/name/nm0005009/,/name/nm0123201/",19871.0,6886089.0
Le Mans,"Released Jun 23, 1971",0.71,0.79,1971,tt0067334,Le Mans,1971,U,106 min,"Action, Adventure, Drama",6.7,"Two car racing champions, an American and a German, face off on the world's hardest endurance course: Le Mans in France.",Lee H. Katzin,/name/nm0441914/,"Steve McQueen, 
Siegfried Rauch, 
Elga Andersen, 
Ronald Leigh-Hunt","/name/nm0000537/,/name/nm0712022/,/name/nm0026130/,/name/nm0500318/",10960.0,708323.0
Le Mans,"Released Jun 23, 1971",0.71,0.79,1971,tt0067334,Le Mans,1971,Approved,106 min,"Action, Adventure, Drama",6.7,"Two car racing champions, an American and a German, face off on the world's hardest endurance course: Le Mans in France.",Lee H. Katzin,/name/nm0441914/,"Steve McQueen, 
Siegfried Rauch, 
Elga Andersen, 
Ronald Leigh-Hunt","/name/nm0000537/,/name/nm0712022/,/name/nm0026130/,/name/nm0500318/",10960.0,708323.0
Klute,"Released Jun 23, 1971",0.93,0.8,1971,tt0067309,Klute,1971,R,114 min,"Crime, Mystery, Thriller",7.1,A small-town detective searching for a missing man has only one lead: a connection with a New York prostitute.,Alan J. Pakula,/name/nm0001587/,"Jane Fonda, 
Donald Sutherland, 
Charles Cioffi, 
Roy Scheider","/name/nm0000404/,/name/nm0000661/,/name/nm0162541/,/name/nm0001702/",27164.0,17440000.0
Walkabout,1971,0.86,0.86,1971,tt0067959,Walkabout,1971,GP,100 min,"Adventure, Drama",7.6,"Two city-bred siblings are stranded in the Australian Outback, where they learn to survive with the aid of an Aboriginal boy on his ""walkabout"": a ritual separation from his tribe.",Nicolas Roeg,/name/nm0001676/,"Jenny Agutter, 
David Gulpilil, 
Luc Roeg, 
John Meillon","/name/nm0000256/,/name/nm0347858/,/name/nm0736312/,/name/nm0576851/",26033.0,18000.0
Shaft,"Released Jun 14, 2019",0.34,0.94,2019,tt4463894,Shaft,2019,R,111 min,"Action, Comedy, Crime",6.4,"JJ Shaft, a cyber security expert with a degree from MIT, enlists his family's help to uncover the truth behind his best friend's untimely death.",Tim Story,/name/nm1103162/,"Samuel L. Jackson, 
Jessie T. Usher, 
Richard Roundtree, 
Regina Hall","/name/nm0000168/,/name/nm1900772/,/name/nm0745780/,/name/nm0356021/",55025.0,21360215.0
The Devils,"Released Jul 16, 1971",0.7,0.88,1971,tt0066993,The Devils,1971,R,111 min,"Biography, Drama, History",7.8,"In 17th-century France, Father Urbain Grandier's protection of the city of Loudun from the corrupt Cardinal Richelieu is undermined by a sexually-repressed nun's accusation of witchcraft.",Ken Russell,/name/nm0001692/,"Vanessa Redgrave, 
Oliver Reed, 
Dudley Sutton, 
Max Adrian","/name/nm0000603/,/name/nm0001657/,/name/nm0840303/,/name/nm0012451/",16761.5,1133022.0
The Hunting Party,1971,0.2,0.54,1971,tt0067224,The Hunting Party,1971,R,111 min,"Action, Drama, Western",6.2,A ruthless rancher and his gang use extremely long range rifles to kill the men who kidnapped his infidel wife.,Don Medford,/name/nm0575546/,"Oliver Reed, 
Candice Bergen, 
Gene Hackman, 
Simon Oakland","/name/nm0001657/,/name/nm0000298/,/name/nm0000432/,/name/nm0643000/",3171.0,
Godzilla vs. Hedorah,1971,0.64,0.49,1971,tt0067148,Godzilla vs. Hedorah,1971,PG,85 min,"Animation, Action, Family",6.0,"An ever evolving alien life-form from the Dark Gaseous Nebula arrives to consume rampant pollution. Spewing mists of sulfuric acid and corrosive sludge, neither humanity or Godzilla may be able to defeat this toxic menace.","Yoshimitsu Banno, 
Ishirô Honda",/name/nm0052419/,"Akira Yamanouchi, 
Toshie Kimura, 
Hiroyuki Kawase, 
Toshio Shiba","/name/nm0393094/,/name/nm0945562/,/name/nm0454123/,/name/nm0442904/,/name/nm0793053/",5915.5,
The Horsemen,"Released Jul 24, 1971",0.3,0.57,1971,tt0067216,The Horsemen,1971,PG,109 min,"Action, Adventure, Drama",6.2,Drama depicting rural life in contemporary Afghanistan and the Afghani people's love for an ancient traditional sport similar to horseback polo.,John Frankenheimer,/name/nm0001239/,"Omar Sharif, 
Leigh Taylor-Young, 
Jack Palance, 
Peter Jeffrey","/name/nm0001725/,/name/nm0853375/,/name/nm0001588/,/name/nm0420312/",1209.0,73550.0
Horsemen,"Released Mar 6, 2009",0.17,0.25,2009,tt0892767,Horsemen,2009,R,90 min,"Crime, Mystery, Thriller",5.5,A recently widowed detective still grieving over his wife's death discovers a shocking connection between a serial killing spree and the Four Horsemen of the Apocalypse.,Jonas Åkerlund,/name/nm0959774/,"Dennis Quaid, 
Ziyi Zhang, 
Lou Taylor Pucci, 
Clifton Collins Jr.","/name/nm0000598/,/name/nm0955471/,/name/nm1086384/,/name/nm0004286/",23467.0,
Von Richthofen and Brown,1971,0.56,0.35,1971,tt0067658,Von Richthofen and Brown,1971,PG-13,97 min,"Action, Biography, Drama",6.0,"The story of Manfred von Richthofen, the German air ace during World War I and his struggle with the enemy aces and some jealous German officers.",Roger Corman,/name/nm0000339/,"John Phillip Law, 
Don Stroud, 
Barry Primus, 
Corin Redgrave","/name/nm0492342/,/name/nm0835144/,/name/nm0697587/,/name/nm0714874/",1273.5,166850.0
